full_text
@SonyaTambu55523 @HusinShihab Kalo Anis Ada Si Brewok kan...? Nggak ngaruh semua kalo Capres dari Petugas / Jongos Partai, semua Keputusan ada di Ketum Partai...! Rakyat akan di korbankan demi Kepentingan Partainya.  Salam akal Sehat..!
@aniesbaswedan @pwiofficial1946 Anis baswedan capres yg hanya modal omong kosong
@Metro_TV @aniesbaswedan Hanya anis baswedan yang berani capres modal omong kosong doang
@wargaindo2023 @CNNIndonesia Gw kalo soal cawapres dukung MMD, Kalo capres dukung anis. Andaikan bisa bersatu, all in 😂
@Mdy_Asmara1701 @aniesbaswedan Pak Anis capres cerdas. Semoga sukses menjadi RI  1
Anies Ruarrrr biasa, tidak ada capres lain menandingi prestasi Anis, ayo coblos No.1 untuk Indonesia maju https://t.co/c2dKZWiEX9
@Mdy_Asmara1701 Pak anis nibos... Senggol dong...😉😉😉 Capres elit bukan karbitan
14.15 #LiputanSonora  Capres Anis Baswedan Tiba di Gedung Dewan Pers Jakarta,untuk menghadiri acara Capres 2024 Anis Baswedan Bicara Pers Bersama Persatuan Wartawan Indonesia.(PWI)  Via @HeriWiy. https://t.co/RJLkLqSCrA
@andin__1 @CNNIndonesia Yg bilang Pak Anies gk pake mikir sapa dah? Orang muji Pak Anis dan Cak Imin kalau bicara depan publik. Kalau soal gagasan mah semua capres mah minim gagasan, template semua isinya.
@nieke_olivia Salahsatu alasan saya memilih Anis capres 2024 karena beliau tidak menguasai Tanah dgn sertipikat HGU.🤣🤣
kerja ga bener mau jadi capres hadehh nis Anis ini uangnya kemana JISGasak DuitRakyat
@PartaiSocmed Dahlah, bye partai socmed Ga ada gunanya polang poling yg menang Anis. Tp yg punya akun ttp dkung capres yg Cawapresnya hasil pelanggaran kode etik Berat. Munafik semua
@muhirfanns Ngono ae ape njago capres gaene nyacati anis.
@Muhammad_Saewad Saya TDK bodoh memilih Pemimpin yg Pintar, Cerdas, Amanah. Tentu Pak Anis RB yg LAYAK MEMIMPIN RI 1. Capres lain gelap utk Indonesia.
@SolenzGrid_ZKKN @sas1796 @CNNIndonesia Iya satu gerbong keliatan belum kompak, anis sebagai capres harus bisa buktiin level kemimpinannya mulai dari mimpin gerbongnya sih
@aniesbaswedan Capres paling absurd, anis kebanyakan teori
@liputan6dotcom Bakal di habisin capres pesaing sama Anis ...kalau sudah pada posisinya ganas bener
salah satu capres Anis menolak IKN, dulu waktu pilkada DKI juga tolak REKLAMASI tapi kenyataannya REKLAMASI jalan terus,   Sudahlah jgn ngibul melulu 😁
@VIVAcoid Akan banyak dan fully book hotel dan pesawat utk SETIAP jadwal kampanye anis di kalimantan. Pengerahan masa dr jawa bakal menuhin lokasi kampanye, krn suara pendukung warga lokal capres 1 pindah semua ke capres 2 ato 3.
Rekam jejak ANIS saat jdi GUB ..gimana mau jadi CAPRES klu brengsek begini rekam jejaknya  #TikTok https://t.co/40wjMcDSLf
@dhemit_is_back @cakimiNOW @aniesbaswedan Saya termasuk rakyat yang bingung dengan Capres yang akan dipilih 2024 nanti. Beda dengan periode lalu. Pertama nih pengen dukung Pak Anis tapi ga sreg sama pasangannya. Lumayan sreg ke Cawapres 3, tapi ga suka sama Capresnya. Kalo yang kedua kayanya no.
tapi jujurly, kelemahannya capres anis beneran ada di wakilnya. kayakk who let this mf membadut di setiap kesempatan?
Pembenci pak Anis wkt pilkada melabeli dengan jual ayat dan mayat, meskipun itu terlalu dilebihkan.  Tapi anehnya sekarang ada pendukungnya capres yg kampanyenya nyerang pribadi dan keluarga bahkan orang yg sdh meninggalkanpun ikut dbawa2. Knp ga fokus ke ekspos kelebihan capres
Bismillah Saya hanya rakyat biasa, melihat capres kita baik semua karna itu mencalonkan diri, tetapi saya pesan buat pak anis dan cak imin, insya Allah Bapak akan memimpin Negara ini. Menolong dlm lapang maupun sempit,tahan amarah,maafkan kesalahan orng lain#takdiraminpresiden
@jokowi Buat capres Anis Imin, jng mengulang kata2 doang bisanya. Yg kreatif dan inovatif dong, mau nyapres kok bahas yg sedang berjalan, bahas apa kek gagasan Kelen di depan. Capres payah👎👎👎 Bkin opini negatif Mulu, makin gak yakin milih Anis ngibul Imin dobol
@PKSejahtera Bagaimana bisa di daerah caleg nya saja tidak peduli memasang fhoto Anis baswedan Capres yg di usung partai @PKSejahtera di baliho partai caleg di daerah, saya harap ada arahan dari pusat untuk memasang gambar Capres yg di dukung PKS di baliho setiap daerah https://t.co/gYgnQ8nPOC
@kompascom Saya seneng pak Anis capres namun kenapa bapak blunder ini jadi wakilnya ????? Malah ngurang ngurangi elektabilitas
@Mdy_Asmara1701 Dari sekian banyak yg telah dilakukan, tentu ada juga yg tidak berhasil. Tetapi dari hasil yang ada, pak Anis memiliki nilai positif yg jauh lebih banyak dibandingkan capres lain. Semoga Indonesia dpimpin oleh orang2 terbaik dan akhlak maupun kecerdasan nya.
@MuhiqR @choymarkochoy @NohCeukenohhh @Mayapada_1108 @Putri96960977 @Malika6027 @AnKiiim_ @BarisanOpOsisi @Azri_Ardhani @doelpaten @stacitarpeta18 Org yg akaly sehat Org yg jiway sehat Org yg ryhy sehat  Pst pilih no1 psangn anis muhaimin Krn no1 capres terbaik d antra yg baik Agamy baik Akhlaky baik Kecerdasany jauh lbih baik Budi pekerty lmbut Ucpany lmbut bs d percaya Silsilahy sangat baik Itulah amin Bismillh smg menang
@detikcom Uu bisa diubah ,wong soal umur aja bisa diubah capres cawapres,moga pak Anis presiden!!!!👍👍👍👍
@democrazymedia kami tunggu selalu debat capres cawapres ini, gasabar ingin lihat duet maut pak anis dan cak imin di debat ini #AniesMuhaimin2024
@BosPurwa Cecunguk ini yang taruhan anis gak bakal jadi capres yaa... Pantesan..
@Arie_Kriting Udeh paling bener sih gw pilih anis ajah, capres paling terbaik saat ini 😍🔥
@andre_rosiade Sumbar dukung capres anis
Contoh dari kata PERNAH itu spt Si Wowok 2 Capres, yg BELUM PERNAH : Anis dan GP.  Mamam mamam Gratis 🤣🤣🤣🤣
Anis- Muhaimin capres cawapres berjiwa pemimpin  yang  berjuang untuk pemerataan ekonomi #AminPemerataanekonom #AnisMuhaimin2024 @cakimiNOW  @DPP_PKB https://t.co/y4Rr6d8g1H
Kunjungi Petani Pangalengan, Capres No Urut 1 Anis Baswedan Dengarkan Keluh Kesah Petani https://t.co/zKyTpqYRMq
@kompascom Usia capres/cawapres juga sdh ada UU nya bro..bukan masalah pindah ibukota nya, yg jadi masalah cost nya unbelievable, level urgensi nya, belum lagi potensi korupsi berjamaah nya yg gila2an..there's a reason semua tiba2 menyalak keras begitu anis dan pks menyuarakan ini awokawokk
@RidNgemil @ZulkifliLubis69 Si Hasan nasbi ini kan yg sinis banget sm Anis, sebelumnya dia prediksi Anis gak akan masuk jadi kandidat capres, sampai bertaruh Alpard, ternyata analisanya dodol😂
@jokowi Info pak Jokowi, klo di ty ke HT ASN, mw g pindah ke Kalimantan, pasti dia jwb g mau pak.. sekarang 1 dr 3 capres, yaitu pak Anis dan koalisi dah ngeluarin statement utk menentang IKN, diperkirakan ASN pada pilih pak Anis pak.. bgmn pendapat pak Jokowi??
@irwndfrry IMHO kalo soal beginian Anis emang paling jago diantara capres yang lain, sayangnya action amatlah sangat lambat, tipikal text book thinker
Tapi emang akui program anis lebih tertata dan jelas ketimbang capres lain yang kalau ditanya apa jawabnya apa 😅, dan tentu saja dari kampanye yg beda dari yg lain dan yg sebelumnya, yg sebelumnya seringnya kunjungan safari politik, bagi2 gratis ini itu, beliau gak
@bengkeldodo @are_inismyname @Ndons_Back @Kimberley_2024 @ferizandra @choymarkochoy @BANGSAygSUJUD @Bank_Joee_ @Lembayung071 @EviAlfa19 @ekowboy2 Sebutin hasil kerja capres cawapres yg lu banggain selain joget dan selain ngomong santai dan tidak usah di tanggapin?sebutin donk apa hasil kerjanya ?kalau oak Anis bisa kamu lihat Jakrta skrg dan lihat di Google pembangun jakarta
@JennyJusuf Itu biasanya pendukungnya salah satu capres yg selalu bilang ke anis klo dia imigran. Pdhl seperti org keturunan cina yg di Indonesia. Lahir dan besar di sini. Masih bilang Pribumi2. Hehe
@irwndfrry Setidaknya, program yg pak Anis paparkan pd setiap kesempatan, lebih masuk akal ketimbang capres lain.. Tinggal bgmn di eksekusinya nnti klo terpilih...  Kita AMIN kan saja.... 😁
@LANGKAHANIES @aniesbaswedan Yakin satu putaran, capres yang mempunyai wawasan tinggi, semangat pak Anis
@Reiza_Patters Cara berpikir Anies dibandingkan kedua capres lainnya. Anis berpikir secara teknokratis managerial sedang capres lainnya lebih kpd birokratis administratif
@Syaifud30457221 @jokowi Saya lebih setuju cara yang diwacanakan capres Anis, akan lebih cepat dirasakan hasil pemerataan oleh masyarakat dengan membesarkan kota2 kecil secara menyeluruh bukan hanya di satu titik IKN
@KangManto123 Anis super BEGO mau jDi CAPRES masa membandingkan harga 20jt dengan ,Ratusan juta  .pasti gampang yg puluhan juta lah seperti motor yg temponya 3 tahun Dimana  rumah yg 15 tahun .
@bengkeldodo Alhamdulillah.. Pak anis nggak pernah hanya jadi capres sebanyak ini.. #dasargibran!!! https://t.co/lgOPW46AeX
@Hudakeyy Hahaha walau keliatan banget ini video buzzer ya , tapi emang program anis lebih tertata dan jelas ketimbang capres lain yang kalok ditanya apa jawabnya apa 😅
@irwndfrry Hahaha walaupun keliatan banget ini buzzer tapi emang program anis lebih tertata dan jelas ketimbang capres lain yang biasanya ditanya apa jawabnya apa
@Mayapada0812 gua ga ngerti politik, tapi di antara 3 capres ini hati nurani gua memilih Anis Baswedan, entah kenapa pak Anies itu di antara 3 capres yg lain lebih enak di pandang, lebih adem pokoknya lebih berkharisma deh, itu menurut pandangan gua ya
@GeiszChalifah Nggak perlu anaknya Anies kalau mau cari kelemahan orang pak, Fokus jualan Anis aja jangan urusin capres lain
@HusinShihab @aniesbaswedan @cakimiNOW Blunder gasss , dari awal sy sdh blacklist capres Pak Anis siapapun wapresnya .
@korantempo CAPRES ANIS akan menggenjot penerimaan negara BERBASIS HASIL Tambang batubara, Tembaga, Emas, Bauksit, Nikel, pasir laut Kembalikan Kepemilikan TAMBANG Bumi ke sebesar-besarnya kemakmuran rakyat Juga perluas kebun sawit milik negara utk kemakmuran rakyat banyak Itu solusinya
Orang yang love language nya word of afirmation bakal milih Anis sih. Seenggaknya di antara dua capres lain beliau yg paling jago ngomong 😂
@geloraco Kalau saya tantng Anis Baswedan mundur dari capres dan persilahkan Muhaimin maju sebagai capres dan cawapres adalah anaknya Anis trus kemudian adu gagasan. Saya sepakat kalau seperti ini.
@publikasi_kan @tvOneNews Ini bagian dr strategi pungli,,rakyat cerdas,ambil mkanan gratisnya, jngn pilih capres apalgi cwapresnya,rkyt btuh mkan tpi TK tergantung dr pemimpin,rkyt btuh mndri,,,amin Penang satu putaran,,Anis,cak Imin pilihan rakyat
"@tempodotco Nggak punya prestasi seperti capres lainnya, anis cuma bisa jualan kata"";0;0;0;0;in;1611892679767633921;1729321496479461531;revublik_sadboy;https://twitter.com/revublik_sadboy/status/1729649975934525702
Tue Nov 28 23:28:20 +0000 2023;1729643416990945435;@AbdulRachimmks Dua capres yg lain cuma bagong doang. Klu pak anis capres paling bedah dah keren pisan"""
@GeiszChalifah Kesalahan terbesar @GeiszChalifah adalah mendukung Anis sebagai capres seharusnya dl mendung Muhaimin sebagai capres dan anak Anis Baswedan sebagai cawapres.   Sekarg gini ,berani tidak anak Anis maju sebagai gubernur DKI. Ayuk buktikan!   Ditunggu ya konfirmasinya
@MeimanNaz @Mayapada0812 Ini adu gagasan sama anak anis buat apa? Kalau mau adu gagasan apel to apel jgn sama anaknya, yg jdi capres bukan anaknya tapi anis, yg beradu gagasan iya capres dan cawapres bukan di wakilkan, dari gagasan itu terliat nanti mana yg lbh Kompeten
@musniumar Setuju dg Prof. Sosiolog ini, rekam jejak disebarkan sebanyak2nya spy rakyat tau apa yg sdh diperbuat capres masing2 sbg referensi utk memilih....Sy mendapatkan gbr ini di WAG yg menampilkan banyak hal yg dikerjakan Anis waktu gubernur DKI....Semoga bermanfaat.... https://t.co/xriBm5m6zh
@BosPurwa Pak Pur, tanya dong, kalo sdh Capres resmi kyk Pak Anis, apa sdg dpt pengawalan resmi dari Negara? Atau pengawal pribdi?
@RagilSemar PASTIKAN PARLEMEN INDONESIA MAYORITAS KURSI MILIK PARTAI2 PENDUKUNG ANIS CAK IMIN...   MENCEGAH PEMAKZULAN ATAS AMIN DAN CAK IMIN BILA BENAR2 BERHASIL MENJADI CAPRES DAN CAWAPRES 2024...  PARTAI PENDUKUNG CAPRES NO. 1 HARUS MENGUASAI PARLEMEN...  .
PASTIKAN PARLEMEN INDONESIA MAYORITAS KURSI MILIK PARTAI2 PENDUKUNG ANIS CAK IMIN...   MENCEGAH PEMAKZULAN ATAS AMIN DAN CAK IMIN BILA BENAR2 BERHASIL MENJADI CAPRES DAN CAWAPRES 2024...  PARTAI PENDUKUNG CAPRES NO. 1 HARUS MENGUASAI PARLEMEN...  .
@detikcom Biarkan  anis ngoceh ngoceh, bikin kami tk tertarik pilih dia. Masih ada capres yang lain.
@Pai_C1 Gimana nih pak anis, ko semarang bisa banjir.? Jgn copras capres aja dong.. ini masih tugas mu bukan.?
@AyikMz @Anita65219720 @geloraco Apa anak capres hrs pakai simbol hijab..anak2 Gus Dur dl jg kagak..anak Megawati jg kagak tuh..anak2 Sukarno jg kagak..menilainya kok cm anak Anis doang..
"@saxa_dot_com @ZaenalM57920606 @ajengcute16__ Ya jelas lah pilih AMIN, Pak Anis itu unggul segalanya dibanding capres lain, klw ada yg lebih bagus kenapa pilih yg biasa saja?...🤣"""
Ini kalau bukan capres Anis bisa dipastikan tidak bisa menjawab dg lugas dan gamblang https://t.co/jQMc9odTGW
Harapan ke capres ANIS 1. Review semua  izin kebun sawit privat dn reposisi  hutan lindung   KARENA Tumbuhan sawit bikin  cuaca panas sebab   tumbuhan sawit RAKUS air    2. Eksplorasi tambang bumi secara besar-besaran membuat  ekosistem  lingkungan rusak shg cuaca panas extrim
Harapan ke capres ANIS  1 Prioritas kan rakyat miskin menikmati semua hasil tambang bumi Freeport dll 2 Sejahterakan rakyat berbasis hasil kekayaan darat laut udara dan seluruh hsl tambang bumi 3.  Bekerja dgn dedikasi tulus utk meng isolasi rakyat dari kemiskinan bkn SEBALIKNYA
Sudah masuk masa kampanye yaaaa Boleh kan kalau ngajak Ayooo Coblos capres cawapres no 1 ANIS GUS IMIN  Hati TENANG Fikiran SENANG Amin MENANG https://t.co/yokPtbyazQ
@Mayapada0812 Cukup bisik2 sambil teriak Anis capres hiburan.
Waduhh, sami mawon. Nih relawan ANIS IMIN ternyata juga menerima BAYARAN dlm setiap kegiatannya utk memenangkan ANIS sbg Presiden di 2024. Bahkan sbl beliau dideklarasikan sbg Capres. VIRALKAN...!
Yuk kita gabung jadi Jubir Desa Capres dan Cawapres Anis Baswedan - Gus Muhaimin Iskandar https://t.co/zxEriHYKw4
@cakimiNOW Anis capres paling mantap
@aniesbaswedan Anis capres paling mantapp
@luphyouto Berharap gw kdepannya liat bagron capres kita yg memenuhi standar pendidikan cuman pak anis doang yg gesrek ttg pendidikan
@panca66 @msaid_didu Orang pintar ngomong cuma judul cermati isinya partai sampean di bawah babak belur ngga berani bawa nama capres cswapres di sikat sama ANIS, ahirnya SDM Selamatkan Diri Masing Masing,
@sami86pilang bukannya itu pendukung capres sebelah... justru anis santai dengan senyuman... anis diolok2 dia tidak merespon... dan anis pun tidak membela, kok malah menyalahkan anis... tidak ada bahan tuduhan ya...
@PartaiSocmed @mohmahfudmd makanya anis itu ga akan menang melawan kecurangan-kecurangan. Tapi setidaknya kita pernah punya kesempatan mempunyai capres yg kompeten. Indonesia ini udah ga ada harapan, mari selamatkan diri masing-masing
@MukarromahNur78 @Kimberley_2024 Diatara capres, Anis pemahaman dan pengamalan agamanya paling baik. Orang NU yg benar pasti pilih sesuai tuntunan agama.. memilih pemimpin yg paling beriman
@tvOneNews Hasil survei paling akhir itu tanda nya Amin akan menang, contoh nya waktu pemilihan gubenur Jakarta Anis B paling bawah, Ahok paling atas 🤣 ternyata Anis B menang 😂 survei capres pun sama min, Amin akan menang
Sangat senang ketika PKS mengusung Capres pak Anis Baswedan karena beliau sosok yg bisa membawa perubahan kota Jakarta tanpa banyak janji. #PilihPKSaja PKSmenang JakartaTetapIbuKota @saikhu_ahmad @PKSejahtera @pkscilegon https://t.co/14D6i6m7zS
time line gua udh mulai dipenuhi capres tp setiap anis yg muncul gue like hehe
@msaid_didu Bela aja anis pak tanpa harus memperolok capres lain
Sekalian spil  Visi misi capPres No Urut 1 (anis-muhaimin) yang ke 1 dari 8 visi misi: 1.Memastikan ketersediaan kebutuhan pokok dan biaya hidup murah melalui kemadirian pangan, ketahanan energi dan kedaulatan air  Visi misi di atas menyipulkan bahwa pasangan capres no 1 peduli
Ketua umum Partai Gelora, Anis Matta menolak debat capres-cawapres menggunakan bahasa Inggris  https://t.co/neTxBxPDOR
@VIVAcoid Jakarta ke depan akan Tenggelam, Capres Anis Jangan cuma mau Enak doang  ditmpt  Ramai, Selamatkan Ibukota Negara.....itulah Perlunya Ibukota baru IKN.
@hasyimmah Penguasa negeri ini rerata orang jawa,Pndri partai rerata orang Jawa,capres yg disodorin partai rerata orng jawa,, mkny bnyk orng Sunda nyletuk gini:presidena urng Jawa deui euy.sok hyng urangmh boga presiden urng sunda.mknya sy berkesimpulan,kecil kemungkinan anis jd presiden.
@Kimberley_2024 Sama kim, kami juga santai meliat hasil survey bayaran capres lu unggul terus. 😁, dr dulu, iya dari dulu survey Anis jeblok mulu.. 😊 kami santai aja.  Yg penting hasil akhir, 😊
@AntiKebodohan @Ryu53944310 lebih goblok lagi elu,capres halu lu dukung apa yang mau di banggakan IKN itu udah ada anggaranya ,kata s anis lebih baik duitnya d bagiin ke guru &amp  TNI. yang namanya ASN dan tentara udah ada anggaranya,jadi jangan so paling peduli deh.
@AzadiRio Kemarin nyerang Jokowi dan keluarganya , setelah survey ambles sekarang menjilat Jokowi. Capres itu yg konsisten seperti anis , kalah menang urusan nanti ,yg penting jaga harga diri...
Tetap mengagumimu secara brutal walaupun sepertiny kita beda pilihan capres
@Heraloebss Capres-cawapres aja ngk kompak.anis bilang A imin bilang B🤣🤣
"@mazzini_gsp Aku kepo soal visi misi capres di bidang hukum dan korupsi, setelah baca ternyata 11 12 aja semua, cuma anis ada tambahan merampas aset koruptor. Klo ada yg berani bilang langsung DOR buat koruptor, dan semua harta dia dan keturunannya di sita negara"" nanti baru aku pilih"""
@lin_conil @abu_waras Saya komen berdasarkan fakta lapangan, sayangnya pak anis hanya punya suara di DKI dan Banten. Capres 01 &amp  02 itu sama baiknya kenapa saling menjatuhkan. Sebagai manusia berlandas agama kenapa tidak menyerang paslon yg diusung oleh partai yang ****  Btw selamat ulang tahun mas 😅
@Papa_Brewook Itu kreatif.  Memang setiap capres harusnya punya cara yg mudah diingat dan gampang membekas di masyarakat semua lapisan.  PS dg jogetnya dan Anis dg kacamata hitamnya.  Yg brengsek yg menghina dan ngetawain.. Gak ngerti cara promosi 😀😂
bisa bisanya bangun tidur ditanyaiin dukungan capres di jombang pasti banyaknya anis amin😭gue iya iya aja ditanyain bgtu sama bpk gue😭😭
Reklame Calon Legislatif DPR RI Dari PKB dan Capres Cawapres Pasangan Anis Cak Imin Di Banyuwangi Di Copot Satpol PP, Gara Gara Ini - Story Jatim  Gak disebutkan gara-garanya… yg jelas nyari gara2… ⁦@ninikwafiroh⁩  https://t.co/dhWxPgQA1M
@unmagnetism Capres ANIS
@adearmando61 Reklame Calon Legislatif DPR RI Dari PKB dan Capres Cawapres Pasangan Anis Cak Imin Di Banyuwangi Di Copot Satpol PP, Gara Gara Ini  https://t.co/6YE1Nip4wz
Video viral Reklame Calon Legislatif DPR RI Dari PKB dan Capres Cawapres Pasangan Anis Cak Imin Di Banyuwangi Di Copot Satpol PP, Gara Gara Ini  Tag BEM UGM Pagii  https://t.co/6YE1Nip4wz
@PartaiSocmed @aniesbaswedan Anis itu adalah capres..., sementara yg berkuasa adalah jokowi. Masa hanya karena omongan seorang capres bisa menarik kaum rohingya untuk terus tetap betah disini. Sekarang pertanyaaannya... Kenapa pemerintah tidak mengusir saja kau imigran itu dari negara ini.
Biang Keroknya @PKSejahtera dan Capres 01 ( Anis itu Jelas )  , Yg sengaja meminta sekarang Rohingya Jadi Problem buat Indonesia
@KalycaFlyHigh @AryaNovrianus Gua kasih tau..beliau berdua.ANIS BASWEDAN .MUHAIMIN ISKANDAR.CAPRES NO.1.Presiden NKRI 2024 pengganti Jokowidodo.PUASSSS..AWOKWOKWOKWOK....😀😊😊😊
@Shofia_Labora @Kimberley_2024 Nah klo yg nynyir itu fans anis kita mah biarin sj..bebas  Maksdku capres itu harus jaga sika p dan prilaku, debat dan kritisi gagasan/visi misi lawan, jgn nynyir, biar suasana ttp adem
@taniarevalinaaa Saya bukan pendukung salah satu pasangan capres. Utk saat ini paling masuk akal pilih anis. Salam damai teko ngalam ker❤️
@pandji skrg konten2 iklan para capres keren2. entah banyak org creative adv yg gabung atau mereka mulai pakai jasa Advert Agency. klo dulu iklan2 capres caleg gitu2 aj lurus2 aja
Dikatakan LaNyalla, kemunculan berita itu bermula dari pertanyaan via WA yang diajukan oleh penulis, yang bertanya mengapa dirinya share berita Capres Anis. Yang kemudian dijawab singkat olehnya  Wajib Hukumnya, singkat.
@DMarginale @omygbaik @kurawa Lu goblok emangnya spt lu gak sibuk gak kampanye,nganggur spt lu Mana ada capres jaman informasi sosmed tdk dikelola dgn profesional, moso ga mempunyai tim sosmed, tim media, tim road dll Tuh spt Anis Cak Imin jarang posting ya bisa jadi krn sosmednya gak dikelola dgn tim yg pro
@RaisaTjokrodnta Jiaaaah nih anak didik @SBYudhoyono dan @AgusYudhoyono teriak2 anis penghianat  krn ahy gk d pilih jadi capres
@hasyimmah Ya pasti partai politik akan mewarnai  kebijakan tapi Pak Anies bukan petugas partai yang bisa diatur seperti kerbau dicocok hidungnya sebelum menerima tawaran capres juga pasti ada pembicaraan yang saling menguntungkan tapi tak mungkin Pak Anis mengorbankan reputasi nya
@Muhammad_Saewad @ListyoSigitP @DivHumas_Polri Ini di acaranya capres Anies di Lampung. Pendukung capres Anis emang agak laen...
@scoljd @Shalihin_NAD @geloraco Klok ngak setuju pak Anis jadi capres. Sudah diam saja @Fahrihamzah. Biar rakyat yang niali
@BangPino__ baru kali ini saya deg2an capres pilihan saya ga menang,,,semoga pak anis jd pemenang pilpres kali ini
@BangPino__ Capres pling sempurna yaa pak anis
@aesilyy Anis kata raadi kamu sekarang jadi capres ya?
@rahmaniarbaftim @PutraErlangga95 Ketum partai, slama msih hidup  dan punya duit, suka2 Ps.2 periode rezim curang berkuasa, impor gila2an, korupsi merajalela, utang RI skrng Rp.7800. Daripada ribet ngurusi capres yg dihina, lebih baik pilih wan anis b atau mas wadas gp https://t.co/XPpFCbMbXe
All in semesta windah basudara  Windah: Selamat malam semuanya, kali ini kita berada di debat capres 2024, yok absen dulu yok Ada mamak ada mimik ada mumuk ade mem  ada ilham ada kurniawan ada kurniatod ada prabo 3x nyapres, ada homelander kang blunder, ada anis idola emak emak
@kompascom Capres soleh dan alim ya pak Anis
@kompascom Capres paling jenius ya pak Anis
10 tahun lalu jg ada capres yg selalu ngomong dran stone terus tp hasil nya nihil. Apakah itu dulu usul pak anis krn dulu yah bagian dari timses capres tersebut?
@Paltiwest 3 capres tahun  depan  tdk bermutu semua  males  nyoblos
@kompascom My lovvv.... Tak ada capres yang dapat memikat hati selain pak anis.
@descha05 Tetap dukun pak Anis, capres terbaik.
Kemunculan berita itu bermula dari pertanyaan via WA yang diajukan oleh penulis, yang bertanya mengapa dirinya share berita Capres Anis. Yang kemudian saya jawab singkat  Wajib Hukumnya.
@aniesbaswedan saya sebagai ojol, berharap ada pertemuan capres pak anis dengan para ojol
@Fahrihamzah Buat undang2 serasa mainan . Hanya reaktif karena mencegah Anis nyalon lgi jika gagal capres. Aura pesenan nya sangat buket, berapa dolarsingapure yg didapat tiap anggota selain PkS?
@MuhadklyAcho Dari 3 capres, pak anis ini keliahatanya paling mantap gagasanya, matang pemikirannya, jadi ketika sedang  jawab pertanyaan ngga a e o dlu, atau joget2 dlu, respect🔥
@Jiwa_45 @tempodotco Ga ada yg nyalahin anies tp emg si anis yg bikin statment kek jd antitesa dan nolak kelanjutan IKN! Pengaruhnya itu besar atau tidak ya tergantung investornya, apa bs next pemimpin di percaya sama kelanjutan ikn kan masih abu2 untuk salah sagu capres!!
@xquitavee @jokowi Capres kok Ndak punya istri,,hahaha ...bahaya kalo ngak ada ibu negara... Masih mending Anis..
@BosPurwa Untuk oknum2 caleg di daerah2. Tolong jangan banyak tingkah, jangan kek Abang jago. Jaga nama baik partai dan nama baik capres kalo kalian mau dipilih rakyat. Arogansi sblm Anis masuk dan setelah Anis masuk tolong dikondisikan.
@Chaves1305 Kau liat baik2 yaa,  jauh sebelum jadi capres anis sudah berkontribusi untuk negara ini https://t.co/m42fTXij9A
@kompascom pak anis satu satunya capres yg tdk senggol sana sini, tdk berulah, mapan, saya sangat kagum sm blio wkwk
@BangPino__ Masya Alloh Pak Anis luar biasa banget programnya sampe urusan mumetnya rakyatpun dipikirin. Rugi kalo gk dipilih kapan lg punya capres kek gini kerennya
@Sylvi4Anggraini Kirain bintang Korea eh nggak taunya capres Anis
